id,published_date,title,isbn,price
718,25/11/10 00:43,Monika 136,9.78979E+12,16500
719,25/11/10 00:49,TOGETHERNESS,9.78979E+12,16500
721,28/11/10 23:25,LADY & THE SEA vol 2,9.78979E+12,16500
722,28/11/10 23:36,My Cheerful Boyfriend,9.78979E+12,16500
728,30/11/10 00:03,KIMI GA SUKI ~ I Love You ~ Volume 3,9.78979E+12,16500
731,30/11/10 21:01,Purnama Kesembilan,9.78979E+12,16500
733,30/11/10 22:42,SHANAOU YOSHITSUNE GENPEI WAR Vol. 8,9.78979E+12,16500
735,05/12/10 21:19,1/6 JUMP!,9.78979E+12,16500
741,05/12/10 23:22,LOVE BLOOMS,9.78979E+12,16500
742,05/12/10 23:29,Sejejak Mimpi,9.78979E+12,16500
744,05/12/10 23:50,Song of love Vol. 7,9.78979E+12,16500
746,10/12/10 09:19,AOIZAKA BASEBALL CLUB Vol.16,9.78979E+12,16500
747,10/12/10 09:24,GOLDEN AGE Vol.12,9.78979E+12,16500
748,10/12/10 09:44,MAGICAL MIRACLE Vol. 1,9.78979E+12,16500
749,10/12/10 09:51,NEWS PARADE .1,9.78979E+12,16500
750,15/12/10 10:46,BATTLE BRAWLERS BAKUGAN vol. 13,9.78979E+12,16500
753,23/11/11 13:52,Tabi and the Fellow Travelers 03,9.78602E+12,16500
754,23/11/11 13:53,Bleach 44,9.78602E+12,16500
755,23/11/11 13:54,Images of You 01,9.78602E+12,16500
756,23/11/11 13:56,Suddenly Kiss,9.78602E+12,16500
757,23/11/11 13:57,Our Gentle Love,9.78602E+12,16500
758,23/11/11 13:58,Mail Girlfriend 1,9.78602E+12,16500
759,23/11/11 14:00,Tokyo Angel 03,9.78602E+12,16500
762,30/11/11 20:01,Spray King 04,9.78602E+12,16500
763,30/11/11 20:05,Takeru : Opera Susanoh Sword of the Devil 02,9.78602E+12,16500
764,30/11/11 20:06,Love is in The air,9.78602E+12,16500
765,30/11/11 20:07,Words of Love,9.78602E+12,16500
766,30/11/11 20:09,Love Comedy,9.78602E+12,16500
767,30/11/11 20:11,A Kiss in The Night,9.78602E+12,16500
769,30/11/11 20:17,Koloni Jagoan 05,9.78602E+12,16500
771,15/12/10 08:37,Electric Daisy #8,9.78979E+12,16500
773,15/12/10 13:28,Monika 137,9.78979E+12,16500
774,15/12/10 13:36,SUGAR FAMILY Vol.  5,9.78979E+12,16500
776,20/12/10 23:53,GO! HIROMI GO! 6,9.78979E+12,16500
780,25/12/10 11:24,BATTLE BRAWLERS BAKUGAN vol. 14,9.78979E+12,16500
782,25/12/10 11:39,Be Boys,9.78979E+12,16500
787,25/12/10 12:32,Intan Permata Rimba. 2,9.78979E+12,16500
788,25/12/10 12:37,Jalan Komik,9.78979E+12,16500
789,25/12/10 12:49,"Langit, Bumi, Samudra",9.78979E+12,16500
790,25/12/10 12:55,You Can&#039;t Disappear from Me Vol 1,9.78979E+12,16500
791,07/12/11 21:27,Love Sick 03,9.78602E+12,16500
792,07/12/11 21:30,Next To you 03,9.78602E+12,16500
793,07/12/11 21:31,Dear 01,9.78602E+12,16500
794,07/12/11 21:33,Dear 02,9.78602E+12,16500
795,07/12/11 21:34,Gamaran 01,9.78602E+12,16500
796,07/12/11 21:37,Erementar gerad 02,9.78602E+12,16500
798,07/12/11 21:39,My Lovely Class Leader 06,9.78602E+12,16500
803,14/12/11 21:47,Lost Seven 02,9.78602E+12,16500
804,14/12/11 21:50,Born To Cook 09,9.78602E+12,16500
805,14/12/11 21:51,Love Zipper,9.78602E+12,16500
806,14/12/11 21:52,My Pearl Girl 2 #Ongoing,9.78602E+12,16500
807,14/12/11 21:53,Samurai Force 02,9.78602E+12,16500
808,14/12/11 21:55,Pudding in Love 05,9.78602E+12,16500
811,21/12/11 22:09,Eighty Eight 04,9.78602E+12,16500
812,21/12/11 22:20,The Adventure of Yoshito Sama 03,9.78602E+12,16500
813,21/12/11 22:26,School Babysitters 02,9.78602E+12,16500
814,21/12/11 22:27,Shanaou Yoshitsune Genpei War 16,9.78602E+12,16500
815,21/12/11 22:29,"Yona,The girl Standing in the Blush of Dawn 04",9.78602E+12,16500
816,21/12/11 22:30,Stylist of Love,9.78602E+12,16500
817,21/12/11 22:32,Tokyo Rock Boy,9.78602E+12,16500
818,21/12/11 22:51,Ice Dancing With You,9.78602E+12,16500
821,11/01/12 20:33,Born To Cook #10,9.78602E+12,16500
822,11/01/12 20:34,Flower Of Queen #3,9.78602E+12,16500
823,11/01/12 20:35,Electric Dasiy #9,9.78602E+12,16500
824,11/01/12 20:35,Love Button #5,9.78602E+12,16500
825,11/01/12 20:36,Chocolate Magic-Bittersweet,9.78602E+12,16500
826,11/01/12 20:37,Beast Lover #1,9.78602E+12,16500
827,11/01/12 20:39,Beast Lover #2,9.78602E+12,16500
829,18/01/12 00:00,My Lovely Class Leader #7,9.78602E+12,16500
1028,06/01/12 21:35,Samurai Force #3,9.78602E+12,16500
831,18/01/12 00:00,First Love Lesson 1,9.78602E+12,16500
832,18/01/12 00:00,My Gentle Wolfers,9.78602E+12,16500
836,25/01/12 00:00,Images of You #3,9.78602E+12,16500
837,25/01/12 00:00,Lost Seven 03,9.78602E+12,16500
838,25/01/12 00:00,Princess Gal Paradise #4,9.78602E+12,16500
839,25/01/12 00:00,Distance To A kiss,9.78602E+12,16500
842,01/02/12 00:00,My Kingdom 04,9.78602E+12,16500
843,01/02/12 00:00,Next To you #5,9.78602E+12,16500
845,01/02/12 00:00,Goong #23 (Palace Story),9.78602E+12,16500
847,05/01/10 10:41,BLEACH  #1,9.78979E+12,16500
848,04/05/09 09:42,BLEACH  #2,9.78979E+12,16500
849,04/05/09 10:05,BLEACH  #3,9.78979E+12,16500
850,04/05/09 14:43,BLEACH  #4,9.78979E+12,16500
851,04/05/12 15:05,BLEACH  #5,9.78979E+13,16500
852,04/05/09 15:21,BLEACH  #6,9.78979E+12,16500
853,04/05/09 15:39,BLEACH  #7,9.78979E+12,16500
854,04/05/09 15:54,BLEACH  #8,9.78979E+12,16500
855,04/05/09 16:12,BLEACH  #9,9.78979E+12,16500
856,04/05/09 16:24,BLEACH  #10,9.78979E+13,16500
858,11/05/09 01:09,BLEACH  #12,9.78979E+12,16500
859,11/05/09 01:42,BLEACH  #13,9.78979E+12,16500
860,11/06/10 23:53,BLEACH  #14,9.78979E+12,16500
861,15/06/10 23:49,BLEACH  #15,9.78979E+12,16500
862,16/06/09 00:04,"HAI, MIIKO!  1",9.78979E+12,16500
863,18/06/09 03:02,"HAI, MIIKO!  2",9.78979E+12,16500
864,17/06/09 00:41,"HAI, MIIKO!  3",9.78979E+12,16500
865,17/06/09 00:55,"HAI, MIIKO!  4",9.78979E+12,16500
866,17/06/09 01:16,"HAI, MIIKO!  5",9.78979E+12,16500
867,18/06/09 00:29,"HAI, MIIKO!  6",9.78979E+12,16500
868,18/06/10 00:41,"HAI, MIIKO!  7",9.78979E+12,16500
869,25/06/10 00:49,"HAI, MIIKO!  8",9.78979E+12,16500
870,26/06/10 01:06,"HAI, MIIKO!  9",9.78979E+12,16500
871,30/06/10 01:26,"HAI, MIIKO!  10",9.78979E+12,16500
874,27/06/09 00:11,Shanaou Yoshitsune Genpei War #1,9.78979E+12,16500
875,27/06/10 00:53,SHANAOU YOSHITSUNE GENPEI WAR  #2,9.78979E+12,16500
876,27/06/10 01:50,SHANAOU YOSHITSUNE GENPEI WAR  #3,9.78979E+12,16500
877,27/06/10 02:32,SHANAOU YOSHITSUNE GENPEI WAR  #5,9.78979E+12,16500
878,28/06/10 15:58,SHANAOU YOSHITSUNE GENPEI WAR  #14,9.78602E+12,16500
879,28/06/10 16:09,SHANAOU YOSHITSUNE GENPEI WAR  #15,9.78602E+12,16500
880,28/06/10 23:05,SHANAOU YOSHITSUNE GENPEI WAR  #16,9.78602E+12,16500
882,29/06/10 02:01,BLEACH  #16,9.78979E+11,16500
883,30/06/10 13:32,BLEACH  #17,9.78979E+12,16500
884,01/07/10 00:16,BLEACH  #19,9.78979E+12,16500
885,01/07/10 00:35,BLEACH  #20,9.78979E+12,16500
886,01/07/12 01:09,BLEACH  #21,9.78979E+12,16500
887,01/07/10 01:34,BLEACH  #22,9.78979E+12,16500
888,01/07/10 01:50,BLEACH  #23,9.78979E+12,16500
889,02/07/10 01:07,BLEACH  #25,9.78979E+13,16500
890,02/07/10 01:14,BLEACH  #26,9.78979E+13,16500
912,13/07/09 23:26,"HAI, MIIKO!  11",9.78602E+11,16500
913,14/07/09 00:17,"HAI, MIIKO!  12",9.78602E+12,16500
914,14/07/09 00:44,"HAI, MIIKO!  13",9.78602E+12,16500
915,14/07/10 01:47,"HAI, MIIKO!  14",9.78602E+12,16500
916,14/07/10 02:02,"HAI, MIIKO!  15",9.78602E+12,16500
917,15/07/10 22:13,"HAI, MIIKO!  16",9.78602E+12,16500
918,15/07/10 22:25,"HAI, MIIKO!  17",9.78602E+12,16500
919,15/07/10 23:00,"HAI, MIIKO!  18",9.78602E+12,16500
920,15/07/10 23:08,"HAI, MIIKO!  19",9.78602E+12,16500
921,15/07/11 23:27,"HAI, MIIKO!  20",9.78602E+12,16500
922,15/07/11 23:53,"HAI, MIIKO!  21",9.78602E+12,16500
923,30/05/12 00:00,"HAI, MIIKO!  24",9.78602E+12,16500
936,04/01/12 02:12,Next To You  #4,9.78602E+12,16500
937,04/01/12 02:17,Erementar gerad #3,9.78602E+12,16500
938,04/01/12 02:23,Namida Usagi - Tears of First Love #5,9.78602E+12,16500
939,04/01/12 02:07,I love Dog and You,9.78602E+12,16500
940,04/01/12 02:12,Always By Your Side,9.78602E+12,16500
941,04/01/12 02:17,Idols&#039;s Love Story 10,9.78602E+12,16500
942,04/01/12 02:12,Crab kiss #10,9.78602E+12,16500
943,04/01/12 00:00,Secret #9,9.78602E+12,16500
1278,30/05/12 09:51,Flower of Queen 04,9.78602E+12,16500
